고객아이디,품번,구매평,구매일시,좋아요,장바구니
450,11,5,1634056365.0,0,0
922,433,4,1643131143.0,1,1
919,129,5,1626969025.0,1,0
714,281,3,1644457651.0,1,0
882,208,5,1631548197.0,0,1
173,258,4,1629236625.0,1,0
828,752,1,1642715438.0,0,1
537,972,3,1637712123.0,0,1
301,41,3,1633759446.0,0,0
234,615,5,1643759722.0,0,1
862,81,5,1630985237.0,1,0
869,237,4,1636170745.0,1,1
805,928,3,1633375930.0,1,0
779,879,3,1627181300.0,1,1
899,455,3,1635799910.0,1,0
524,528,4,1636314818.0,0,1
18,187,5,1631810393.0,1,0
234,304,3,1642713591.0,0,1
582,742,3,1634641082.0,1,0
500,557,3,1635555136.0,1,0
847,210,3,1630620584.0,0,1
842,324,4,1642898060.0,1,1
915,347,5,1642711477.0,1,0
537,378,2,1637712154.0,1,1
870,53,2,1631394351.0,0,0
890,357,5,1634083299.0,0,0
429,357,5,1634065636.0,1,0
934,755,4,1642876610.0,1,1
848,973,5,1638726619.0,0,0
234,635,2,1644016358.0,0,1
875,187,4,1628146687.0,1,1
815,114,5,1630375019.0,0,1
758,62,2,1633658368.0,0,1
159,1012,5,1632237080.0,1,0
919,20,1,1626969499.0,0,0
466,260,4,1641963592.0,0,1
416,597,3,1628378178.0,1,1
798,432,4,1627856259.0,1,1
881,1480,2,1628219636.0,1,0
827,300,3,1633881725.0,0,0
861,292,4,1632954504.0,0,1
343,466,4,1628084957.0,1,1
734,485,5,1642702976.0,0,1
796,693,3,1644868650.0,1,0
592,182,5,1634635662.0,1,1
102,2,2,1640481522.0,0,1
472,402,5,1644471063.0,1,1
886,33,4,1627713088.0,0,1
474,431,4,1639606999.0,0,1
806,879,3,1634064802.0,0,0
303,412,3,1631223756.0,0,1
789,150,5,1632012333.0,1,0
878,285,5,1632545562.0,1,0
727,230,3,1635391847.0,0,1
826,29,3,1637370750.0,1,0
13,899,1,1643695288.0,1,1
876,511,5,1631108354.0,1,0
805,273,2,1635095418.0,1,0
545,1028,4,1631580731.0,1,0
823,426,4,1630117658.0,0,1
838,60,4,1638747575.0,1,1
881,756,4,1628216012.0,0,0
938,328,2,1643036282.0,1,1
269,167,1,1643131648.0,1,0
815,521,4,1630374381.0,0,1
659,517,5,1643064888.0,0,1
825,823,4,1633022978.0,0,0
932,173,3,1642930337.0,0,1
655,1042,2,1639203641.0,0,0
882,429,4,1631546320.0,0,0
774,508,3,1640238731.0,0,1
595,676,2,1638601140.0,1,0
734,202,5,1642702684.0,1,1
392,269,5,1642717385.0,0,1
899,827,2,1635800388.0,0,0
897,974,4,1631673553.0,1,0
903,188,5,1643146376.0,0,1
645,182,5,1643733686.0,0,1
524,1540,2,1636315326.0,0,1
805,890,3,1633896972.0,1,1
708,405,4,1629005881.0,0,0
764,2,3,1627924856.0,0,0
752,887,1,1642887846.0,1,0
897,528,3,1631671933.0,0,0
885,117,4,1637395643.0,0,0
903,871,3,1642711833.0,1,1
749,328,4,1630526422.0,0,1
648,186,5,1633893597.0,0,1
671,66,5,1635884727.0,1,0
820,328,2,1639635079.0,0,0
886,100,4,1627712187.0,0,0
796,31,4,1644874547.0,0,1
854,269,4,1634491742.0,0,1
606,1,5,1629828365.0,0,0
452,527,3,1637170722.0,1,1
452,825,5,1637496916.0,0,0
851,333,5,1642542741.0,1,0
435,288,4,1635810605.0,1,0
379,1035,3,1632642256.0,1,1
894,7,4,1632673632.0,0,0
731,655,5,1637863515.0,0,0
922,250,2,1643134910.0,1,0
913,19,5,1633046383.0,0,0
505,121,4,1641014004.0,1,0
887,559,4,1633061555.0,0,0
764,693,3,1627926687.0,0,1
881,23,4,1628217419.0,0,0
766,193,3,1642989668.0,1,1
896,800,3,1638841448.0,1,0
276,696,2,1626466632.0,1,1
542,435,4,1638212818.0,1,0
756,228,3,1626508640.0,1,0
875,213,4,1628145408.0,1,1
284,334,3,1637009468.0,1,1
936,272,4,1638511374.0,0,0
887,7,4,1633057812.0,1,1
786,210,4,1634523039.0,0,1
750,886,3,1631126114.0,0,0
805,950,3,1633378828.0,0,0
934,254,4,1642870478.0,0,1
292,331,5,1629240833.0,1,0
152,568,5,1634509846.0,0,0
608,268,4,1632082983.0,0,1
600,391,3,1640132491.0,1,1
378,561,3,1632013695.0,1,1
389,155,2,1631768900.0,1,1
916,24,2,1632523419.0,1,1
620,931,3,1641667875.0,1,1
622,88,3,1634350749.0,1,1
758,236,4,1633654742.0,1,0
921,97,2,1636353891.0,1,1
627,530,3,1631211195.0,1,1
834,276,5,1642542468.0,1,1
881,1411,2,1628219595.0,1,1
851,681,1,1638214672.0,0,0
896,33,2,1638840209.0,0,1
937,864,3,1628449530.0,0,0
250,323,2,1629769100.0,1,1
365,319,4,1642983694.0,1,1
753,313,5,1643079135.0,0,0
537,430,3,1637711297.0,0,0
546,109,5,1636821260.0,1,0
691,182,5,1627223228.0,1,0
887,118,5,1633058289.0,0,1
886,168,4,1627711573.0,1,0
770,240,2,1627652582.0,0,1
643,147,3,1643125526.0,1,0
308,480,4,1639416532.0,1,1
538,273,3,1628787879.0,0,1
678,222,3,1631224989.0,1,0
848,186,5,1638719271.0,0,0
734,605,4,1642705555.0,1,0
869,287,2,1636172047.0,1,0
883,1656,5,1643372168.0,0,1
592,24,4,1634288021.0,1,0
266,289,3,1643936967.0,0,0
764,819,3,1627923159.0,1,0
710,64,4,1633743766.0,0,0
717,628,5,1636324605.0,1,1
537,471,3,1637710012.0,1,0
102,174,4,1640481360.0,1,0
534,985,4,1629487815.0,0,1
880,281,4,1631847384.0,0,1
500,358,4,1639435810.0,0,1
887,151,5,1633058325.0,1,0
222,1145,3,1629865137.0,1,0
655,1195,3,1639373376.0,0,1
860,315,3,1635709545.0,1,1
896,284,4,1638839972.0,0,1
125,95,5,1631134628.0,0,1
486,100,5,1631555465.0,1,1
49,702,3,1639746614.0,1,1
937,236,4,1628449373.0,1,0
588,928,4,1641707063.0,1,0
840,639,4,1642884564.0,0,1
805,1002,1,1633385592.0,1,1
677,117,4,1641079171.0,0,0
826,586,4,1637370819.0,1,1
624,1059,1,1631473358.0,0,0
409,1050,4,1632789420.0,0,0
830,566,3,1643241937.0,1,0
862,767,4,1630983807.0,1,0
899,161,4,1635802367.0,1,0
246,226,2,1636603329.0,1,0
90,137,5,1643064754.0,0,0
773,235,4,1640219677.0,0,1
504,9,4,1639511567.0,1,0
299,381,3,1641182198.0,1,1
892,576,4,1638290840.0,1,0
125,85,3,1644518424.0,0,0
11,382,3,1643584573.0,0,1
943,609,2,1640319702.0,1,1
883,279,3,1643397356.0,0,1
803,304,3,1631734792.0,0,1
870,1451,3,1642894479.0,0,0
855,170,2,1631505383.0,0,0
823,202,4,1630118672.0,1,1
854,271,4,1634491937.0,1,0
938,343,4,1643036062.0,0,0
932,708,4,1642931647.0,1,1
933,105,2,1626618475.0,1,0
782,894,2,1643178031.0,1,0
464,479,4,1630035167.0,0,0
279,630,4,1626993351.0,0,1
592,180,5,1634636102.0,0,0
798,671,2,1627319115.0,0,1
500,554,3,1635557162.0,1,1
846,54,3,1635629459.0,1,0
855,919,3,1631505462.0,1,1
844,2,4,1629067933.0,0,0
370,57,5,1631115431.0,0,1
655,226,3,1639109732.0,1,1
870,64,5,1641397102.0,1,1
833,591,2,1626716139.0,1,1
659,73,4,1643067083.0,1,1
474,151,3,1639596203.0,1,0
167,216,4,1644418237.0,0,0
94,823,3,1643402458.0,0,1
698,135,3,1638046483.0,0,1
907,356,4,1631839937.0,1,1
804,290,4,1631123795.0,1,1
907,322,5,1632710348.0,1,1
392,657,5,1642718401.0,0,0
273,286,3,1642972761.0,0,1
600,518,5,1640131908.0,1,1
833,1335,2,1626718433.0,0,1
771,202,4,1632339941.0,0,0
840,71,3,1642889572.0,0,0
846,655,3,1635628804.0,1,1
786,455,1,1634522762.0,1,1
689,717,3,1628356359.0,0,1
886,12,5,1627711279.0,0,1
883,435,4,1643376895.0,1,1
362,879,5,1636699357.0,0,0
798,648,3,1627594785.0,1,0
773,887,2,1640218175.0,0,1
262,204,3,1631473667.0,1,1
621,790,4,1626643081.0,0,1
655,972,3,1639155213.0,0,1
618,633,3,1642988571.0,1,1
764,472,3,1627923925.0,1,0
761,7,4,1627870206.0,1,0
683,327,4,1644966260.0,1,1
524,488,4,1636314707.0,0,0
145,64,4,1633861785.0,1,0
769,473,3,1637104337.0,0,1
894,334,3,1631576200.0,1,1
874,751,3,1640312147.0,1,0
406,1101,4,1631125771.0,1,0
416,4,4,1628379903.0,0,1
772,344,4,1640708581.0,1,1
890,474,5,1634083587.0,0,1
314,812,4,1629569163.0,0,1
582,100,5,1634640863.0,0,0
879,685,4,1639441865.0,1,1
848,654,5,1638718104.0,1,0
567,182,5,1634105701.0,0,1
803,340,5,1631735088.0,1,0
895,988,3,1631117845.0,0,0
634,93,5,1628698125.0,0,1
617,452,1,1635469590.0,0,0
742,124,4,1633015461.0,1,1
711,1024,5,1635269512.0,0,1
13,28,5,1634078814.0,0,1
692,257,4,1628633340.0,0,0
934,94,4,1642876117.0,0,0
774,655,1,1640235998.0,0,1
554,284,3,1628229009.0,0,1
104,328,3,1640122249.0,0,0
843,226,3,1631123865.0,0,1
846,88,4,1635628948.0,1,1
203,748,2,1632113474.0,0,0
916,483,5,1632524419.0,1,1
455,22,4,1630791500.0,1,0
618,566,3,1642988261.0,0,1
804,629,3,1631125072.0,1,0
844,174,4,1629067768.0,1,0
334,561,2,1643229455.0,0,0
532,368,3,1640310991.0,0,0
846,140,4,1635630634.0,0,1
618,313,4,1642986927.0,0,0
216,97,4,1631915571.0,1,1
901,932,4,1628807021.0,0,0
886,191,5,1627711309.0,0,1
566,137,5,1633329928.0,0,0
337,151,5,1626865627.0,1,1
846,141,4,1635628948.0,0,0
749,568,4,1630528098.0,1,0
758,285,5,1633654823.0,1,1
942,484,5,1642962963.0,0,0
848,403,4,1638723266.0,1,1
664,96,3,1629774973.0,0,0
807,300,5,1644207168.0,0,0
916,550,2,1632524985.0,1,0
669,175,4,1644230170.0,0,1
760,71,4,1627348080.0,0,1
524,13,4,1636003551.0,0,0
497,372,4,1631042875.0,0,0
491,325,1,1642869876.0,1,1
56,1091,2,1644417210.0,1,1
875,518,4,1628145408.0,0,0
790,1185,2,1636838257.0,0,0
573,135,4,1637523964.0,1,0
663,466,3,1641173467.0,0,1
715,977,2,1627642718.0,0,1
833,429,3,1626803506.0,1,0
870,497,4,1626730559.0,1,0
829,116,4,1633378644.0,0,0
10,85,4,1629572438.0,1,0
119,349,3,1638718665.0,1,1
930,756,3,1631215015.0,0,1
374,825,3,1632074233.0,1,0
903,721,4,1643060524.0,1,1
504,705,4,1639518935.0,1,1
815,871,1,1630373073.0,1,1
941,455,4,1626729038.0,1,0
701,124,5,1643127164.0,0,1
632,485,4,1631137157.0,1,0
704,156,3,1643077819.0,1,1
938,243,4,1643036085.0,1,0
877,326,4,1634356190.0,1,1
804,651,4,1631125904.0,0,0
774,380,2,1640236968.0,0,1
63,10,4,1627428004.0,1,1
659,514,5,1643065044.0,1,0
847,181,4,1630455821.0,0,1
907,483,4,1631839937.0,1,0
785,661,3,1631118810.0,1,1
815,835,3,1630374269.0,0,1
653,111,2,1630534996.0,1,0
592,931,1,1634288960.0,0,1
782,1598,2,1643179556.0,0,0
7,509,5,1643032778.0,1,0
586,72,2,1635747378.0,0,0
91,183,5,1643118909.0,0,1
616,316,4,1642904840.0,1,0
883,659,3,1643374218.0,0,0
772,264,4,1627930551.0,1,1
457,169,5,1634076935.0,1,0
796,152,3,1644370101.0,0,0
868,169,5,1628786505.0,1,1
888,191,5,1631045004.0,1,0
749,1244,3,1630527101.0,1,1
864,133,5,1640567984.0,1,0
710,327,3,1633743407.0,0,0
612,477,2,1627004876.0,1,1
615,83,4,1631128399.0,1,0
933,95,3,1626533666.0,0,0
829,705,4,1642884271.0,0,0
907,699,5,1631839619.0,1,0
823,50,5,1630118435.0,0,1
907,471,5,1631839059.0,0,0
327,217,3,1639426328.0,0,1
691,64,5,1627223191.0,0,0
903,11,2,1642713335.0,0,0
868,127,4,1628783679.0,0,0
611,690,3,1643316098.0,1,1
880,823,3,1631847435.0,0,0
825,124,3,1632777389.0,0,0
886,156,4,1627711413.0,1,1
898,1296,4,1639974942.0,1,0
701,269,5,1643126488.0,1,1
892,515,5,1638288380.0,1,1
495,419,1,1640312070.0,1,0
916,204,3,1632524813.0,0,0
880,693,5,1631922191.0,0,1
531,894,1,1638729214.0,1,0
649,252,4,1643120624.0,1,1
543,69,4,1626543436.0,0,1
867,28,5,1631758887.0,0,0
727,544,3,1635389518.0,0,0
932,193,3,1642930142.0,0,0
78,411,4,1631314223.0,1,0
735,301,3,1628377610.0,0,0
276,452,3,1632593767.0,1,0
840,525,5,1642884535.0,1,1
145,9,2,1626950394.0,0,1
875,358,3,1628144800.0,1,0
885,142,2,1637396369.0,0,0
76,851,4,1631256570.0,1,0
487,393,4,1635722207.0,1,0
468,204,5,1626967826.0,0,0
852,252,3,1642716866.0,0,0
898,343,3,1639974805.0,1,0
851,483,4,1627486721.0,0,0
648,526,3,1636048232.0,0,1
665,456,4,1635971662.0,0,0
436,1248,3,1639450485.0,1,1
881,199,5,1628218824.0,1,1
758,388,3,1633735289.0,0,0
823,655,5,1630119364.0,1,1
525,293,3,1632766108.0,1,1
360,15,3,1632034436.0,0,0
44,175,4,1630027972.0,1,0
855,509,3,1631505613.0,0,1
308,684,3,1639417593.0,0,1
198,470,3,1635888571.0,0,1
936,1011,4,1638512757.0,1,1
687,879,3,1636331894.0,1,1
659,528,4,1643065012.0,0,1
918,69,3,1643667497.0,0,0
643,176,5,1643127157.0,0,1
545,271,3,1631578362.0,0,0
425,228,4,1630418334.0,0,1
16,127,5,1629399206.0,0,1
437,152,4,1631821129.0,1,1
399,433,3,1634024269.0,1,0
346,658,3,1626629011.0,1,0
880,902,4,1644638301.0,1,0
825,831,3,1632436796.0,1,1
648,428,2,1636561754.0,0,0
267,710,4,1630652493.0,1,1
495,77,4,1640314475.0,0,0
682,280,3,1640197740.0,1,1
870,98,4,1632264497.0,1,0
649,257,5,1643120496.0,1,1
530,1136,4,1643248851.0,1,0
823,12,4,1630117925.0,1,0
771,169,5,1632339426.0,0,1
201,1208,4,1635820927.0,1,0
738,28,4,1627030913.0,0,1
776,185,4,1644600290.0,0,0
494,603,3,1631221298.0,0,0
643,11,4,1643126720.0,1,1
709,38,3,1631528744.0,0,1
275,174,4,1626835257.0,1,0
749,1133,2,1630530084.0,0,0
511,343,3,1641684892.0,0,0
543,218,3,1626544034.0,0,1
90,847,5,1643063753.0,0,1
748,657,4,1631135221.0,0,0
363,8,5,1643177853.0,1,0
805,98,5,1633375196.0,0,0
707,251,5,1631739647.0,1,1
82,1059,1,1636394456.0,1,0
686,806,5,1631226319.0,0,0
536,275,5,1633998287.0,1,0
939,285,5,1631941184.0,0,0
452,1204,4,1627240150.0,1,0
860,692,5,1637670965.0,1,0
880,17,3,1631854808.0,1,0
699,870,3,1630827814.0,1,0
535,495,3,1631298849.0,0,0
504,756,3,1639590240.0,0,0
835,505,3,1642713857.0,0,0
521,827,1,1636156904.0,0,1
911,647,4,1644519140.0,0,1
782,300,4,1643177906.0,0,1
885,167,3,1637393807.0,1,0
886,144,4,1627712509.0,1,0
405,704,2,1637226577.0,0,0
393,82,4,1639426174.0,1,0
13,671,3,1634076790.0,1,0
500,425,4,1635554413.0,1,1
905,471,4,1636663952.0,1,1
881,182,3,1628218571.0,0,1
786,504,4,1634523352.0,0,0
648,391,3,1636563031.0,0,1
13,358,3,1633195521.0,1,0
577,98,4,1632154530.0,0,1
823,66,4,1630119391.0,0,0
770,596,4,1627652988.0,1,1
278,302,3,1642974959.0,1,0
474,606,3,1639604571.0,1,1
710,181,3,1633744160.0,1,0
721,326,4,1628816236.0,0,1
92,40,3,1627336164.0,0,1
393,732,4,1641235272.0,0,0
894,165,4,1634084329.0,0,1
908,216,3,1631403074.0,1,1
903,1067,2,1642711412.0,1,0
714,276,2,1644457242.0,0,0
804,797,4,1631125280.0,0,1
786,98,5,1634523190.0,0,0
791,304,4,1631128035.0,1,1
846,700,2,1635630605.0,1,1
671,451,4,1635717004.0,0,1
653,367,3,1630547228.0,1,0
318,294,4,1636149971.0,0,1
894,20,5,1633305708.0,1,0
790,685,4,1636141988.0,1,1
838,93,3,1638743937.0,0,1
914,732,2,1638803465.0,0,0
538,289,1,1628775667.0,1,1
378,803,3,1632014440.0,1,1
886,940,2,1627714255.0,0,0
745,276,1,1631803905.0,1,0
788,1459,2,1632551857.0,1,1
887,100,2,1633057854.0,1,1
835,988,3,1642712391.0,0,1
561,488,4,1637487290.0,0,0
870,1074,2,1630950213.0,1,1
460,151,3,1634592205.0,0,1
630,866,3,1637347148.0,1,0
933,575,1,1626618620.0,1,1
141,866,5,1636265071.0,1,0
840,657,5,1642885287.0,1,0
790,365,4,1636837465.0,1,0
455,770,3,1630791586.0,0,1
933,474,5,1626533734.0,1,1
521,216,2,1636933247.0,1,1
682,797,2,1640202613.0,1,1
798,1435,2,1627319836.0,0,0
445,93,1,1642879945.0,1,0
49,174,1,1639747691.0,0,0
913,604,2,1633881336.0,1,1
868,726,2,1628789926.0,0,1
851,591,5,1643641663.0,0,1
887,128,5,1633060218.0,1,1
327,318,5,1639500828.0,1,1
806,675,3,1634068381.0,0,0
566,136,4,1633329621.0,0,1
881,274,3,1628216850.0,1,0
889,789,2,1631859508.0,0,1
825,237,4,1632611932.0,1,0
92,155,2,1627334888.0,1,1
786,88,4,1634524010.0,1,1
542,293,3,1638212466.0,0,1
880,763,3,1631847247.0,1,1
401,211,4,1642713092.0,0,0
862,544,5,1630984196.0,0,1
846,357,4,1635627960.0,0,0
543,59,4,1627339256.0,0,0
871,324,3,1639872689.0,0,0
694,204,4,1627408639.0,0,0
933,153,3,1626533779.0,0,0
870,421,2,1631219965.0,1,1
653,79,4,1630534051.0,0,1
669,183,3,1642940577.0,0,1
788,130,2,1632549396.0,0,1
848,427,5,1638719136.0,0,0
458,97,1,1638077931.0,1,0
44,173,5,1630028725.0,0,0
455,159,3,1630791500.0,0,1
776,509,5,1643308773.0,1,1
870,722,2,1630950213.0,1,0
406,1153,2,1634160836.0,0,0
42,755,4,1632788425.0,0,0
622,127,5,1634270534.0,0,1
786,385,4,1634524294.0,0,1
877,56,5,1634358483.0,1,0
476,210,4,1635044218.0,1,1
923,282,4,1632067624.0,1,0
806,484,4,1634067373.0,0,1
846,478,4,1635627819.0,0,0
634,1197,4,1627409106.0,1,0
796,405,5,1644340954.0,1,0
881,1,4,1628215796.0,0,0
851,1287,1,1627411105.0,1,1
790,949,4,1636836825.0,1,1
745,169,4,1631803671.0,1,1
758,88,4,1633659942.0,0,0
618,144,4,1642989887.0,0,1
707,10,5,1631739687.0,1,1
174,143,5,1638195457.0,1,1
417,25,2,1631326413.0,0,1
561,636,1,1637489670.0,1,1
815,143,5,1630374665.0,1,1
747,735,4,1640319735.0,1,0
21,672,3,1626631727.0,0,1
760,375,4,1627349114.0,1,1
567,152,4,1634106673.0,0,1
651,690,3,1631806508.0,1,0
224,570,4,1639784522.0,0,1
653,739,3,1631832902.0,1,0
394,82,4,1632569553.0,0,1
393,66,3,1641234707.0,0,0
782,1620,3,1643179440.0,1,0
825,325,5,1633789250.0,0,1
835,127,4,1642712536.0,0,0
429,607,3,1634065785.0,0,0
806,79,3,1634067448.0,0,1
843,101,3,1631127424.0,0,1
863,990,1,1640969385.0,0,0
899,403,3,1635802844.0,1,1
884,529,5,1628539301.0,1,1
699,1057,3,1632376553.0,1,0
510,326,4,1639347751.0,1,0
708,225,2,1644399172.0,0,0
751,537,4,1640814006.0,0,1
880,385,4,1631847843.0,1,1
872,1165,2,1640159537.0,0,0
907,402,5,1631840037.0,1,1
408,310,4,1641359761.0,1,0
1,29,1,1630222869.0,1,1
886,761,4,1627713368.0,0,1
653,142,2,1631833378.0,0,0
484,197,4,1642875973.0,1,1
542,695,2,1638212788.0,0,0
846,836,5,1635630186.0,1,1
846,944,2,1635629547.0,1,1
727,576,4,1635393454.0,0,1
709,665,3,1631528272.0,0,1
140,321,4,1630693651.0,1,1
848,174,5,1638718104.0,1,1
151,135,5,1631204471.0,1,1
894,887,4,1632673374.0,1,0
932,480,5,1642930746.0,0,1
881,238,1,1628217679.0,0,1
943,1228,3,1640320275.0,0,0
789,276,5,1632012063.0,0,1
790,202,3,1636836904.0,0,0
854,498,3,1634493877.0,0,1
940,200,3,1637602016.0,1,1
789,151,2,1632012365.0,0,1
615,153,4,1631129130.0,1,0
621,142,3,1626645299.0,0,0
766,180,4,1642988927.0,0,0
670,144,4,1629655285.0,1,0
913,151,4,1633048824.0,1,0
342,12,5,1626664315.0,1,0
893,771,3,1626510424.0,0,1
472,385,5,1644470676.0,1,1
642,1336,2,1637286520.0,1,1
21,9,5,1626631188.0,1,1
472,831,5,1627659498.0,0,0
130,819,3,1626633825.0,1,1
542,509,4,1638212209.0,0,0
697,305,5,1634301431.0,1,1
115,628,5,1632849883.0,0,1
789,129,5,1632012063.0,0,0
645,301,2,1643732070.0,0,0
896,1267,2,1638840165.0,0,0
938,866,5,1643036991.0,0,1
425,743,4,1630419054.0,0,0
551,210,4,1644457787.0,1,1
446,321,4,1631466943.0,0,1
181,1368,1,1630642200.0,0,1
943,475,5,1627181889.0,0,1
781,69,3,1631314147.0,0,1
777,180,5,1627660306.0,1,0
677,290,1,1641079295.0,1,0
880,300,3,1631846451.0,0,1
280,33,3,1643380715.0,1,0
619,333,2,1637633574.0,1,0
877,159,4,1634358512.0,0,0
841,326,4,1640747216.0,0,0
915,301,2,1642710032.0,0,1
929,521,5,1631320184.0,0,0
492,275,2,1631649210.0,0,1
805,241,2,1633374923.0,0,1
160,288,5,1628451285.0,1,0
606,637,3,1632607750.0,1,1
663,845,3,1641172796.0,0,1
909,382,5,1643600327.0,0,1
769,1,4,1637103720.0,0,1
929,187,5,1631320290.0,0,0
409,511,5,1632787943.0,0,0
605,523,5,1631104345.0,0,0
92,217,3,1627337595.0,0,0
796,231,3,1644728622.0,0,1
643,1028,3,1643126404.0,0,0
907,819,4,1631839442.0,1,0
435,53,3,1635813447.0,0,0
824,319,2,1628700927.0,1,1
503,86,5,1632063098.0,0,0
5,210,3,1627316099.0,1,1
326,514,3,1631555612.0,0,0
660,652,4,1642880370.0,0,0
890,132,5,1634083045.0,1,0
846,65,3,1635629254.0,0,1
939,411,4,1631941917.0,0,0
943,840,4,1640373104.0,1,0
620,173,5,1641668121.0,1,0
913,176,5,1632439221.0,0,0
904,275,5,1631415461.0,1,0
521,526,3,1636934307.0,0,0
659,483,4,1643063889.0,0,0
907,185,4,1631839801.0,1,1
759,50,4,1633156824.0,1,1
752,323,1,1642888261.0,0,0
343,252,4,1628083491.0,0,1
875,131,4,1628145229.0,0,1
807,843,2,1644364615.0,1,1
875,421,4,1628145335.0,0,1
840,82,3,1642889183.0,0,1
885,72,1,1637393631.0,1,1
773,408,5,1640219232.0,1,0
604,672,1,1635348261.0,1,1
454,71,3,1639946754.0,0,1
201,284,3,1635820336.0,0,1
854,466,3,1634493761.0,1,1
465,929,3,1635210818.0,0,1
429,98,4,1634064494.0,1,1
752,1176,2,1642888170.0,0,1
867,528,4,1631758371.0,1,0
370,170,4,1631115369.0,0,1
829,529,4,1633378976.0,0,0
921,210,4,1636353633.0,1,0
716,52,5,1631475467.0,1,0
938,1016,3,1643036799.0,0,0
391,378,3,1629079171.0,0,0
880,818,2,1631855468.0,0,1
267,77,3,1630652650.0,0,0
643,959,3,1643129741.0,0,1
893,11,4,1626509753.0,1,0
931,333,5,1642717521.0,0,0
885,213,3,1637395221.0,0,1
588,568,4,1641704876.0,0,0
235,1134,4,1641335723.0,0,1
619,231,4,1637634185.0,0,0
698,357,4,1638046454.0,1,1
379,345,3,1644559380.0,0,1
537,91,2,1637711438.0,1,0
927,542,2,1630873676.0,1,1
642,410,1,1637285988.0,0,0
636,15,5,1643129237.0,1,0
823,176,4,1630118807.0,1,0
661,96,4,1627695607.0,0,0
886,228,4,1627711601.0,1,0
870,202,3,1631394181.0,1,0
406,207,2,1631126529.0,1,1
776,174,5,1643309157.0,0,0
94,622,3,1643402609.0,1,1
859,1009,4,1637455277.0,1,1
868,498,3,1628784913.0,1,1
535,192,4,1631297931.0,1,0
896,587,3,1638839603.0,1,1
62,7,4,1631052277.0,1,0
524,657,4,1636314995.0,1,0
876,288,3,1631108101.0,1,1
568,191,4,1629587126.0,0,1
751,25,5,1640812252.0,0,1
669,649,4,1642940754.0,0,0
864,82,5,1640567830.0,1,0
92,25,3,1627320072.0,0,1
327,176,4,1639424240.0,1,0
897,633,5,1631671007.0,0,1
733,471,3,1631215814.0,1,0
397,357,5,1637030381.0,0,1
504,514,4,1639518485.0,0,0
748,402,2,1631134476.0,1,1
909,880,4,1643599406.0,1,0
428,892,4,1637624044.0,1,1
642,1185,4,1637286024.0,0,1
697,276,5,1634302505.0,0,0
792,742,3,1629589709.0,0,1
854,479,4,1634493623.0,0,1
336,716,2,1629438001.0,1,1
846,95,3,1635627778.0,1,1
686,191,5,1631226954.0,1,0
207,45,3,1629784569.0,0,0
663,281,3,1641172759.0,0,1
425,334,4,1642026567.0,0,0
707,310,4,1633880872.0,0,0
818,312,2,1643550546.0,0,0
609,285,5,1638574879.0,0,1
593,144,4,1627340569.0,1,1
429,507,5,1634065210.0,1,1
615,238,3,1631129044.0,0,0
865,100,4,1631823232.0,1,0
766,219,3,1642990241.0,1,0
788,11,2,1632548513.0,1,1
709,959,4,1631526169.0,1,1
936,1202,4,1638512221.0,1,0
847,235,1,1630456020.0,0,1
843,708,2,1631128230.0,0,0
425,269,4,1642026376.0,1,1
682,693,3,1640197537.0,0,0
406,1147,4,1631126228.0,1,1
592,892,1,1634287690.0,0,0
544,300,4,1636475612.0,0,0
295,1050,5,1631197761.0,1,0
919,312,2,1636739658.0,1,1
896,173,5,1638838683.0,0,1
721,809,1,1628819384.0,1,0
332,89,5,1639778060.0,0,0
42,282,4,1632785677.0,0,0
778,712,3,1642483176.0,0,0
234,127,4,1643758386.0,1,0
638,22,5,1628374787.0,1,1
860,257,3,1643413877.0,1,0
738,121,4,1627033780.0,1,0
557,865,3,1632859268.0,0,1
655,1153,3,1639157336.0,1,0
775,347,3,1642712837.0,1,0
642,975,2,1637810929.0,1,0
615,521,4,1631128475.0,0,1
897,294,3,1631668800.0,0,1
749,140,3,1630527673.0,1,1
897,203,4,1631670813.0,1,0
774,100,1,1640238731.0,0,1
588,95,4,1641695722.0,0,0
233,64,5,1632292285.0,1,1
890,444,4,1634084610.0,0,0
697,307,4,1634301431.0,1,1
94,127,5,1637550175.0,1,1
303,71,3,1631148179.0,1,0
13,841,1,1634078076.0,1,1
896,557,3,1638840426.0,1,1
896,145,1,1638841413.0,0,1
862,211,5,1630985051.0,1,0
887,1120,5,1633058439.0,1,1
846,806,3,1635628343.0,1,0
144,760,2,1639784283.0,1,1
579,50,5,1632631984.0,1,0
798,571,3,1627594458.0,0,1
868,778,2,1628789375.0,1,0
929,100,4,1630082162.0,0,1
561,435,3,1639912990.0,0,1
542,90,4,1638213227.0,0,0
456,33,4,1633054086.0,0,0
829,639,4,1633379005.0,1,1
897,708,2,1631671226.0,0,1
156,9,4,1639865735.0,0,1
239,186,1,1640859253.0,0,0
892,67,4,1638290480.0,0,0
639,1065,1,1642919030.0,1,0
922,421,4,1643128473.0,0,0
73,188,5,1640305553.0,0,0
938,678,3,1643036282.0,0,0
806,161,3,1634068328.0,0,1
758,1090,1,1633735460.0,1,1
598,22,5,1638391521.0,0,1
4,360,5,1643682352.0,1,1
886,1489,1,1627714074.0,1,0
896,320,3,1638839530.0,1,0
870,433,3,1631581879.0,1,0
